fn,bbox
7581.tif,"[[128, 33, 160, 65], [193, 18, 225, 50], [179, 97, 211, 129], [189, 192, 221, 224], [144, 139, 176, 171], [92, 175, 124, 207], [68, 69, 100, 101], [51, 113, 83, 145], [-10, -7, 22, 25], [0, 152, 32, 184]]"
7582.tif,"[[132, -14, 164, 18], [75, 11, 107, 43], [6, 38, 38, 70], [41, 114, 73, 146], [49, 126, 81, 158], [89, 182, 121, 214], [36, 156, 68, 188], [12, 181, 44, 213], [-14, 158, 18, 190], [15, 133, 47, 165]]"
7583.tif,"[[94, 47, 126, 79], [103, 58, 135, 90], [143, 115, 175, 147], [90, 89, 122, 121], [66, 113, 98, 145], [39, 90, 71, 122], [69, 65, 101, 97], [24, 12, 56, 44]]"
7584.tif,"[[109, -14, 141, 18], [40, 12, 72, 44], [75, 89, 107, 121], [84, 101, 116, 133], [123, 157, 155, 189], [70, 131, 102, 163], [46, 156, 78, 188], [20, 132, 52, 164], [49, 108, 81, 140], [4, 55, 36, 87]]"
7585.tif,"[[191, 26, 223, 58], [200, 37, 232, 69], [186, 67, 218, 99], [162, 92, 194, 124], [136, 69, 168, 101], [166, 44, 198, 76], [120, -9, 152, 23], [69, 28, 101, 60], [7, 70, 39, 102]]"
7586.tif,"[[108, -15, 140, 17], [143, 61, 175, 93], [152, 73, 184, 105], [192, 129, 224, 161], [138, 103, 170, 135], [114, 128, 146, 160], [88, 105, 120, 137], [118, 80, 150, 112], [73, 27, 105, 59], [21, 63, 53, 95]]"
7587.tif,"[[154, 15, 186, 47], [162, 27, 194, 59], [202, 83, 234, 115], [149, 57, 181, 89], [125, 82, 157, 114], [99, 58, 131, 90], [128, 34, 160, 66], [32, 17, 64, 49]]"
7588.tif,"[[167, -12, 199, 20], [98, 15, 130, 47], [133, 91, 165, 123], [142, 103, 174, 135], [182, 159, 214, 191], [128, 133, 160, 165], [104, 158, 136, 190], [78, 135, 110, 167], [108, 110, 140, 142], [62, 57, 94, 89], [11, 93, 43, 125], [-13, -13, 19, 19]]"
7589.tif,"[[192, 23, 224, 55], [134, 47, 166, 79], [14, 11, 46, 43], [79, -4, 111, 28], [65, 74, 97, 106], [100, 151, 132, 183], [109, 163, 141, 195], [95, 193, 127, 225], [45, 194, 77, 226], [75, 169, 107, 201], [29, 117, 61, 149]]"
7590.tif,"[[170, 29, 202, 61], [205, 106, 237, 138], [200, 147, 232, 179], [176, 172, 208, 204], [150, 149, 182, 181], [180, 124, 212, 156], [134, 71, 166, 103], [83, 108, 115, 140], [21, 150, 53, 182], [59, 1, 91, 33], [42, 45, 74, 77], [-9, 84, 23, 116]]"
7591.tif,"[[206, 61, 238, 93], [144, 103, 176, 135], [165, -2, 197, 30], [113, 37, 145, 69], [72, 80, 104, 112], [91, 196, 123, 228], [29, 194, 61, 226], [40, 126, 72, 158]]"
7592.tif,"[[89, 85, 121, 117], [154, 70, 186, 102], [140, 149, 172, 181], [105, 191, 137, 223], [29, 121, 61, 153], [12, 165, 44, 197]]"
7593.tif,"[[163, 199, 195, 231], [201, 50, 233, 82], [184, 94, 216, 126], [132, 133, 164, 165], [91, 176, 123, 208]]"
7594.tif,"[[148, 159, 180, 191], [-2, 24, 30, 56]]"
7595.tif,"[[155, 23, 187, 55], [175, 168, 207, 200], [97, 92, 129, 124]]"
7596.tif,"[[161, 1, 193, 33], [141, 155, 173, 187]]"
7597.tif,"[[173, -13, 205, 19], [205, 170, 237, 202], [189, 92, 221, 124], [138, 129, 170, 161], [75, 171, 107, 203], [114, 23, 146, 55], [96, 66, 128, 98], [45, 105, 77, 137], [4, 148, 36, 180]]"
7598.tif,"[[10, 47, 42, 79], [187, 106, 219, 138], [146, 148, 178, 180], [114, 194, 146, 226]]"
7599.tif,"[[54, 23, 86, 55], [92, 118, 124, 150], [-8, 21, 24, 53], [58, 205, 90, 237], [24, 180, 56, 212], [-10, 135, 22, 167], [-8, 186, 24, 218]]"
7600.tif,"[[94, 79, 126, 111], [60, 166, 92, 198], [26, 140, 58, 172], [-8, 96, 24, 128], [-6, 146, 26, 178], [9, 207, 41, 239]]"
7601.tif,"[[168, 175, 200, 207], [179, 106, 211, 138]]"
7602.tif,"[[198, 78, 230, 110], [168, 13, 200, 45], [126, 55, 158, 87], [146, 171, 178, 203], [83, 170, 115, 202], [94, 101, 126, 133]]"
7603.tif,"[[155, 65, 187, 97], [120, 40, 152, 72], [87, -5, 119, 27], [61, 10, 93, 42], [89, 46, 121, 78], [103, 106, 135, 138], [59, 95, 91, 127], [27, 40, 59, 72], [20, 95, 52, 127], [-10, 86, 22, 118], [-5, 150, 27, 182]]"
7604.tif,"[[170, 30, 202, 62], [135, 117, 167, 149], [101, 92, 133, 124], [67, 47, 99, 79], [41, 62, 73, 94], [69, 98, 101, 130], [84, 159, 116, 191], [39, 148, 71, 180], [8, 92, 40, 124], [1, 147, 33, 179]]"
7605.tif,"[[185, 99, 217, 131], [150, 74, 182, 106], [117, 29, 149, 61], [91, 44, 123, 76], [119, 80, 151, 112], [133, 140, 165, 172], [89, 129, 121, 161], [57, 74, 89, 106], [50, 129, 82, 161], [19, 120, 51, 152], [25, 184, 57, 216]]"
7606.tif,"[[155, 8, 187, 40], [193, 103, 225, 135], [93, 6, 125, 38], [159, 190, 191, 222], [125, 165, 157, 197], [91, 120, 123, 152], [65, 135, 97, 167], [93, 171, 125, 203], [32, 165, 64, 197]]"
7607.tif,"[[109, 44, 141, 76], [74, 19, 106, 51], [15, -12, 47, 20], [43, 25, 75, 57], [57, 85, 89, 117], [13, 74, 45, 106]]"
7608.tif,"[[160, 36, 192, 68], [126, 123, 158, 155], [91, 97, 123, 129], [58, 53, 90, 85], [32, 67, 64, 99], [60, 103, 92, 135], [74, 164, 106, 196], [30, 153, 62, 185], [-2, 97, 30, 129], [-9, 152, 23, 184]]"
7609.tif,"[[183, -12, 215, 20], [132, 29, 164, 61], [88, 18, 120, 50], [49, 17, 81, 49], [18, 9, 50, 41], [24, 73, 56, 105]]"
7610.tif,"[[188, 156, 220, 188], [155, 186, 187, 218], [27, 82, 59, 114]]"
7611.tif,"[[182, 72, 214, 104], [147, 46, 179, 78], [114, 2, 146, 34], [88, 16, 120, 48], [116, 52, 148, 84], [130, 113, 162, 145], [86, 102, 118, 134], [54, 46, 86, 78], [47, 101, 79, 133], [16, 93, 48, 125], [22, 156, 54, 188]]"
7612.tif,"[[186, 24, 218, 56], [155, 16, 187, 48], [119, 4, 151, 36], [54, 3, 86, 35], [86, 4, 118, 36], [59, 59, 91, 91], [106, 68, 138, 100], [160, 80, 192, 112], [71, 105, 103, 137], [22, 95, 54, 127], [-11, 136, 21, 168], [22, 6, 54, 38]]"
7613.tif,"[[152, -13, 184, 19], [185, 145, 217, 177], [151, 101, 183, 133], [125, 115, 157, 147], [153, 151, 185, 183], [123, 201, 155, 233], [91, 145, 123, 177], [85, 200, 117, 232], [54, 192, 86, 224], [18, 179, 50, 211], [-15, 180, 17, 212]]"
7614.tif,"[[56, 161, 88, 193]]"
7615.tif,"[[185, 35, 217, 67], [175, 173, 207, 205], [206, 174, 238, 206], [19, 47, 51, 79], [32, 70, 64, 102], [-3, 124, 29, 156], [69, 156, 101, 188], [143, 176, 175, 208], [101, 192, 133, 224]]"
7616.tif,"[[195, 128, 227, 160], [159, 116, 191, 148], [94, 115, 126, 147], [126, 117, 158, 149], [100, 171, 132, 203], [146, 180, 178, 212], [200, 192, 232, 224], [-12, 99, 20, 131], [62, 208, 94, 240], [23, 201, 55, 233], [63, 119, 95, 151], [20, 134, 52, 166]]"
7617.tif,"[[49, 9, 81, 41], [96, 18, 128, 50], [150, 30, 182, 62], [61, 55, 93, 87], [12, 45, 44, 77]]"
7618.tif,"[[117, 36, 149, 68], [164, 45, 196, 77], [129, 82, 161, 114], [79, 72, 111, 104], [40, 66, 72, 98], [46, 114, 78, 146], [38, -1, 70, 31]]"
7619.tif,"[[165, -10, 197, 22], [126, -11, 158, 21], [0, 24, 32, 56], [47, 33, 79, 65], [101, 45, 133, 77], [12, 70, 44, 102]]"
7620.tif,"[[83, 206, 115, 238], [56, 108, 88, 140]]"
7621.tif,"[[175, 52, 207, 84]]"
7622.tif,"[[144, 52, 176, 84]]"
7623.tif,"[[182, 67, 214, 99]]"
7624.tif,"[[67, 186, 99, 218]]"
7625.tif,"[[70, 139, 102, 171], [140, 31, 172, 63]]"
7626.tif,"[[148, 97, 180, 129]]"
7627.tif,"[[67, 54, 99, 86], [30, 157, 62, 189]]"
7628.tif,"[[72, 72, 104, 104]]"
7629.tif,"[[24, 18, 56, 50], [47, 182, 79, 214]]"
7630.tif,"[[137, 58, 169, 90], [75, 73, 107, 105]]"
7631.tif,"[[84, 158, 116, 190], [23, 173, 55, 205], [69, -1, 101, 31]]"
7632.tif,"[[92, 76, 124, 108]]"
7633.tif,"[[88, 52, 120, 84]]"
7634.tif,"[[63, 184, 95, 216], [7, 208, 39, 240]]"
7635.tif,"[[-12, 60, 20, 92], [25, 92, 57, 124], [66, 121, 98, 153], [35, 181, 67, 213], [180, 199, 212, 231]]"
7636.tif,"[[28, -10, 60, 22], [64, 22, 96, 54], [105, 52, 137, 84], [75, 111, 107, 143], [-10, 138, 22, 170], [20, 118, 52, 150], [34, 170, 66, 202], [185, 173, 217, 205]]"
7637.tif,"[[48, 38, 80, 70], [84, 70, 116, 102], [125, 100, 157, 132], [94, 159, 126, 191], [-8, 62, 24, 94], [10, 186, 42, 218], [40, 165, 72, 197]]"
7638.tif,"[[148, 140, 180, 172], [184, 172, 216, 204], [92, 164, 124, 196]]"
7639.tif,"[[99, 43, 131, 75], [144, 2, 176, 34], [184, 68, 216, 100], [165, 148, 197, 180]]"
7640.tif,"[[107, 49, 139, 81], [144, 81, 176, 113], [185, 110, 217, 142], [154, 170, 186, 202], [52, 73, 84, 105], [29, 130, 61, 162], [70, 197, 102, 229], [100, 176, 132, 208]]"
7641.tif,"[[60, 80, 92, 112], [105, 39, 137, 71], [146, 105, 178, 137], [176, 85, 208, 117], [190, 138, 222, 170], [127, 185, 159, 217]]"
7642.tif,"[[69, -12, 101, 20], [110, 17, 142, 49], [79, 77, 111, 109], [-5, 104, 27, 136], [25, 83, 57, 115], [39, 136, 71, 168], [189, 139, 221, 171], [153, 187, 185, 219]]"
7643.tif,"[[52, -6, 84, 26], [138, 19, 170, 51], [168, -1, 200, 31], [182, 52, 214, 84], [119, 99, 151, 131], [184, 150, 216, 182], [98, 193, 130, 225]]"
7644.tif,"[[108, -11, 140, 21], [45, 36, 77, 68], [110, 87, 142, 119], [97, 158, 129, 190], [24, 130, 56, 162], [146, 147, 178, 179], [206, 86, 238, 118]]"
7645.tif,"[[41, 25, 73, 57], [27, 95, 59, 127], [22, 169, 54, 201], [76, 84, 108, 116], [136, 23, 168, 55], [158, 119, 190, 151], [107, 173, 139, 205], [169, 192, 201, 224], [195, 65, 227, 97]]"
7646.tif,"[[20, 9, 52, 41], [15, 82, 47, 114], [69, -2, 101, 30], [151, 33, 183, 65], [100, 87, 132, 119], [111, 154, 143, 186], [162, 106, 194, 138], [166, 198, 198, 230], [12, 199, 44, 231], [198, 148, 230, 180], [202, 51, 234, 83]]"
7647.tif,"[[148, -4, 180, 28], [201, 118, 233, 150], [128, 90, 160, 122], [153, 169, 185, 201], [195, 191, 227, 223], [1, 179, 33, 211], [25, 178, 57, 210]]"
7648.tif,"[[137, -1, 169, 31], [124, 70, 156, 102], [52, 42, 84, 74], [76, 121, 108, 153], [119, 143, 151, 175], [173, 59, 205, 91], [204, 147, 236, 179], [14, 179, 46, 211], [76, 195, 108, 227]]"
7649.tif,"[[26, 37, 58, 69], [20, 110, 52, 142], [74, 26, 106, 58], [156, 61, 188, 93], [105, 114, 137, 146], [116, 182, 148, 214], [167, 133, 199, 165], [193, 6, 225, 38], [203, 176, 235, 208], [207, 78, 239, 110]]"
7650.tif,"[[-6, 36, 26, 68], [-11, 109, 21, 141], [43, 25, 75, 57], [124, 60, 156, 92], [74, 113, 106, 145], [85, 181, 117, 213], [135, 132, 167, 164], [161, 6, 193, 38], [172, 175, 204, 207], [176, 78, 208, 110]]"
7651.tif,"[[53, 4, 85, 36], [22, 64, 54, 96], [132, 126, 164, 158], [96, 174, 128, 206], [167, 82, 199, 114], [200, 182, 232, 214]]"
7652.tif,"[[21, -2, 53, 30], [65, 30, 97, 62], [2, 77, 34, 109], [67, 129, 99, 161], [54, 199, 86, 231], [103, 188, 135, 220], [179, 81, 211, 113], [163, 127, 195, 159]]"
7653.tif,"[[69, 53, 101, 85], [32, 101, 64, 133], [16, 148, 48, 180], [103, 10, 135, 42], [160, 47, 192, 79], [136, 110, 168, 142], [97, 144, 129, 176], [74, 190, 106, 222], [208, 151, 240, 183], [156, 174, 188, 206]]"
7654.tif,"[[1, 1, 33, 33], [83, 36, 115, 68], [32, 89, 64, 121], [43, 157, 75, 189], [94, 109, 126, 141], [99, 201, 131, 233], [178, 13, 210, 45], [130, 151, 162, 183], [134, 54, 166, 86], [180, 161, 212, 193], [208, 103, 240, 135]]"
7655.tif,"[[45, 30, 77, 62], [88, 52, 120, 84], [173, 56, 205, 88], [184, 124, 216, 156], [45, 104, 77, 136], [85, 169, 117, 201]]"
7656.tif,"[[58, -5, 90, 27], [7, 49, 39, 81], [18, 117, 50, 149], [69, 68, 101, 100], [74, 160, 106, 192], [105, 110, 137, 142], [109, 13, 141, 45], [50, 198, 82, 230], [104, 204, 136, 236], [152, 175, 184, 207], [154, 121, 186, 153], [207, 116, 239, 148], [183, 62, 215, 94]]"
7657.tif,"[[-2, 104, 30, 136], [9, 177, 41, 209], [58, 4, 90, 36], [35, 50, 67, 82], [170, 12, 202, 44], [117, 35, 149, 67], [93, 81, 125, 113], [50, 122, 82, 154], [123, 171, 155, 203], [169, 104, 201, 136], [158, 156, 190, 188], [191, 202, 223, 234], [200, 147, 232, 179], [202, 91, 234, 123]]"
7658.tif,"[[56, 13, 88, 45], [5, 66, 37, 98], [16, 134, 48, 166], [67, 85, 99, 117], [72, 177, 104, 209], [151, -11, 183, 21], [103, 128, 135, 160], [108, 30, 140, 62], [150, 192, 182, 224], [153, 138, 185, 170], [206, 133, 238, 165], [181, 79, 213, 111]]"
7659.tif,"[[192, 43, 224, 75], [65, 132, 97, 164], [89, 132, 121, 164], [154, 181, 186, 213], [6, 119, 38, 151]]"
7660.tif,"[[144, 97, 176, 129], [168, 97, 200, 129], [170, 176, 202, 208], [85, 83, 117, 115], [0, 74, 32, 106], [10, 129, 42, 161]]"
7661.tif,"[[143, 65, 175, 97], [167, 64, 199, 96], [168, 144, 200, 176], [129, 183, 161, 215], [208, 185, 240, 217], [83, 51, 115, 83], [-1, 41, 31, 73], [8, 97, 40, 129]]"
7662.tif,"[[120, 19, 152, 51], [81, 58, 113, 90], [160, 60, 192, 92], [184, -11, 216, 21], [208, 170, 240, 202], [180, 133, 212, 165], [97, 134, 129, 166], [144, 87, 176, 119], [66, 97, 98, 129], [27, 186, 59, 218], [-10, 147, 22, 179]]"
7663.tif,"[[147, 16, 179, 48], [190, 37, 222, 69], [-4, 25, 28, 57], [20, 24, 52, 56], [21, 104, 53, 136], [61, 146, 93, 178], [85, 74, 117, 106], [147, 90, 179, 122], [187, 154, 219, 186], [134, 196, 166, 228], [45, 172, 77, 204]]"
7664.tif,"[[162, 3, 194, 35], [114, 54, 146, 86], [157, 76, 189, 108], [-13, 63, 19, 95], [-12, 142, 20, 174], [28, 184, 60, 216], [52, 112, 84, 144], [114, 128, 146, 160], [154, 192, 186, 224]]"
7665.tif,"[[161, -3, 193, 29], [-7, 64, 25, 96], [33, 106, 65, 138], [57, 34, 89, 66], [119, 49, 151, 81], [159, 114, 191, 146], [191, 186, 223, 218], [106, 156, 138, 188], [52, 178, 84, 210], [17, 132, 49, 164]]"
7666.tif,"[[25, 3, 57, 35], [68, 25, 100, 57], [153, 29, 185, 61], [164, 97, 196, 129], [25, 77, 57, 109], [65, 141, 97, 173], [195, 178, 227, 210], [12, 183, 44, 215]]"
7667.tif,"[[20, 48, 52, 80], [61, 77, 93, 109], [30, 137, 62, 169], [-10, 196, 22, 228], [141, 199, 173, 231], [175, 155, 207, 187]]"
7668.tif,"[[-14, 3, 18, 35], [139, 9, 171, 41], [151, 32, 183, 64], [43, 41, 75, 73], [116, 87, 148, 119], [18, 103, 50, 135], [91, 145, 123, 177], [38, 167, 70, 199], [188, 119, 220, 151], [153, 196, 185, 228]]"
7669.tif,"[[192, 135, 224, 167], [26, 147, 58, 179], [38, 170, 70, 202]]"
7670.tif,"[[20, 27, 52, 59], [208, -11, 240, 21], [112, 20, 144, 52], [186, 66, 218, 98], [88, 83, 120, 115], [48, 117, 80, 149], [26, 163, 58, 195], [160, 125, 192, 157], [107, 147, 139, 179], [83, 194, 115, 226], [193, 203, 225, 235]]"
7671.tif,"[[148, 27, 180, 59], [50, 44, 82, 76], [11, 78, 43, 110], [-12, 124, 20, 156], [123, 85, 155, 117], [70, 108, 102, 140], [46, 155, 78, 187], [3, 196, 35, 228], [122, 177, 154, 209], [156, 164, 188, 196], [184, 136, 216, 168]]"
7672.tif,"[[14, 2, 46, 34], [105, -4, 137, 28], [179, 42, 211, 74], [81, 58, 113, 90], [42, 93, 74, 125], [19, 139, 51, 171], [153, 100, 185, 132], [101, 123, 133, 155], [77, 169, 109, 201], [153, 192, 185, 224], [186, 179, 218, 211]]"
7673.tif,"[[160, -10, 192, 22], [62, 6, 94, 38], [23, 41, 55, 73], [0, 86, 32, 118], [134, 48, 166, 80], [82, 71, 114, 103], [58, 117, 90, 149], [14, 158, 46, 190], [88, 207, 120, 239], [134, 140, 166, 172], [123, 192, 155, 224], [165, 183, 197, 215], [208, 174, 240, 206], [167, 127, 199, 159], [196, 99, 228, 131]]"
7674.tif,"[[9, 36, 41, 68], [-4, 106, 28, 138], [-9, 180, 23, 212], [45, 96, 77, 128], [122, -12, 154, 20], [105, 35, 137, 67], [127, 130, 159, 162], [76, 184, 108, 216], [138, 203, 170, 235], [186, 30, 218, 62], [164, 76, 196, 108], [178, 148, 210, 180]]"
7675.tif,"[[22, 1, 54, 33], [-15, 49, 17, 81], [-10, 191, 22, 223], [113, -5, 145, 27], [187, 40, 219, 72], [89, 57, 121, 89], [50, 91, 82, 123], [27, 137, 59, 169], [161, 99, 193, 131], [109, 121, 141, 153], [85, 168, 117, 200], [161, 191, 193, 223], [194, 178, 226, 210]]"
7676.tif,"[[183, 6, 215, 38], [74, 14, 106, 46], [148, 60, 180, 92], [50, 77, 82, 109], [11, 111, 43, 143], [-12, 157, 20, 189], [122, 119, 154, 151], [70, 141, 102, 173], [46, 188, 78, 220], [155, 198, 187, 230], [184, 169, 216, 201]]"
7677.tif,"[[157, -4, 189, 28], [49, 4, 81, 36], [122, 50, 154, 82], [24, 66, 56, 98], [-15, 100, 17, 132], [97, 108, 129, 140], [44, 131, 76, 163], [20, 177, 52, 209], [194, 82, 226, 114], [96, 200, 128, 232], [130, 187, 162, 219], [159, 159, 191, 191]]"
7678.tif,"[[61, 50, 93, 82], [73, 73, 105, 105], [38, 127, 70, 159], [13, 185, 45, 217], [110, 159, 142, 191], [185, 179, 217, 211], [142, 195, 174, 227]]"
7679.tif,"[[29, 6, 61, 38], [-11, 127, 21, 159], [40, 79, 72, 111], [45, 170, 77, 202], [76, 121, 108, 153], [80, 24, 112, 56], [21, 208, 53, 240], [123, 186, 155, 218], [126, 131, 158, 163], [178, 127, 210, 159], [154, 72, 186, 104], [200, 5, 232, 37], [189, 57, 221, 89]]"
7680.tif,"[[13, 104, 45, 136], [90, -3, 122, 29], [73, 43, 105, 75], [94, 139, 126, 171], [44, 193, 76, 225], [193, 5, 225, 37], [154, 39, 186, 71], [131, 85, 163, 117], [189, 116, 221, 148], [146, 157, 178, 189]]"
7681.tif,"[[132, 7, 164, 39], [188, 50, 220, 82], [-6, -13, 26, 19], [33, 51, 65, 83], [164, 88, 196, 120], [138, 128, 170, 160], [121, 172, 153, 204], [175, 171, 207, 203], [194, 135, 226, 167], [66, 123, 98, 155], [-9, 148, 23, 180]]"
7682.tif,"[[124, 38, 156, 70], [175, -11, 207, 21], [179, 81, 211, 113], [-15, 18, 17, 50], [25, 82, 57, 114], [155, 119, 187, 151], [130, 159, 162, 191], [113, 203, 145, 235], [167, 202, 199, 234], [186, 166, 218, 198], [57, 154, 89, 186]]"
7683.tif,"[[60, 1, 92, 33], [43, 45, 75, 77], [37, 86, 69, 118], [91, 83, 123, 115], [97, 44, 129, 76], [115, 8, 147, 40], [-13, -4, 19, 28]]"
7684.tif,"[[62, 13, 94, 45], [192, 49, 224, 81], [167, 90, 199, 122], [150, 134, 182, 166], [144, 175, 176, 207], [198, 172, 230, 204], [204, 133, 236, 165], [94, 85, 126, 117], [-15, 115, 17, 147], [19, 110, 51, 142], [9, 55, 41, 87]]"
7685.tif,"[[39, -11, 71, 21], [33, 30, 65, 62], [88, 27, 120, 59], [93, -12, 125, 20]]"
7686.tif,"[[-7, -14, 25, 18], [48, 29, 80, 61], [24, 67, 56, 99], [-1, 107, 31, 139], [31, 189, 63, 221], [36, 150, 68, 182], [55, 114, 87, 146], [79, 73, 111, 105], [126, 44, 158, 76], [129, -10, 161, 22], [182, -15, 214, 17]]"
7687.tif,"[[14, -9, 46, 23], [19, 83, 51, 115], [50, 34, 82, 66], [-5, 121, 27, 153], [6, 205, 38, 237], [25, 168, 57, 200], [49, 128, 81, 160], [97, 98, 129, 130], [100, 44, 132, 76], [152, 39, 184, 71], [128, -15, 160, 17], [196, 16, 228, 48]]"
7688.tif,"[[34, 34, 66, 66], [66, -15, 98, 17], [10, 72, 42, 104], [-15, 112, 17, 144], [16, 194, 48, 226], [22, 155, 54, 187], [40, 119, 72, 151], [65, 79, 97, 111], [112, 49, 144, 81], [115, -5, 147, 27], [168, -10, 200, 22]]"
7689.tif,"[[17, 23, 49, 55], [72, 66, 104, 98], [104, 16, 136, 48], [48, 103, 80, 135], [23, 144, 55, 176], [6, 188, 38, 220], [60, 187, 92, 219], [78, 151, 110, 183], [103, 110, 135, 142], [150, 81, 182, 113], [153, 27, 185, 59], [206, 22, 238, 54]]"
7690.tif,"[[18, 56, 50, 88], [29, 129, 61, 161], [55, 2, 87, 34], [136, -14, 168, 18], [112, 33, 144, 65], [65, 171, 97, 203], [69, 74, 101, 106], [114, 182, 146, 214], [167, 177, 199, 209], [143, 123, 175, 155], [188, 56, 220, 88], [177, 108, 209, 140]]"
7691.tif,"[[32, 64, 64, 96], [64, 15, 96, 47], [8, 102, 40, 134], [20, 186, 52, 218], [38, 149, 70, 181], [63, 109, 95, 141], [110, 79, 142, 111], [113, 25, 145, 57], [166, 20, 198, 52]]"
7692.tif,"[[14, 178, 46, 210], [17, 124, 49, 156], [70, 119, 102, 151], [45, 65, 77, 97], [91, -2, 123, 30], [80, 50, 112, 82], [114, 96, 146, 128], [122, 41, 154, 73], [165, 32, 197, 64], [124, -15, 156, 17]]"
7693.tif,"[[75, -7, 107, 25], [22, 16, 54, 48], [-2, 63, 30, 95], [53, 207, 85, 239], [28, 152, 60, 184], [74, 85, 106, 117], [63, 137, 95, 169], [97, 183, 129, 215], [106, 128, 138, 160], [148, 120, 180, 152], [108, 72, 140, 104], [136, 44, 168, 76], [207, 70, 239, 102], [204, 3, 236, 35]]"
7694.tif,"[[15, 128, 47, 160], [-10, 73, 22, 105], [36, 6, 68, 38], [25, 58, 57, 90], [58, 104, 90, 136], [67, 50, 99, 82], [110, 41, 142, 73], [69, -7, 101, 25], [208, -3, 240, 29], [169, -9, 201, 23], [175, 39, 207, 71]]"
7695.tif,"[[-14, 36, 18, 68], [-14, 130, 18, 162], [33, 100, 65, 132], [36, 46, 68, 78], [88, 41, 120, 73], [64, -13, 96, 19], [132, 18, 164, 50]]"
7696.tif,"[[62, -12, 94, 20], [37, 47, 69, 79], [134, 21, 166, 53], [-10, 206, 22, 238], [36, 138, 68, 170], [25, 191, 57, 223], [67, 182, 99, 214], [110, 173, 142, 205], [69, 125, 101, 157], [98, 97, 130, 129], [208, 130, 240, 162], [169, 123, 201, 155], [175, 171, 207, 203], [166, 56, 198, 88]]"
7697.tif,"[[-9, 178, 23, 210], [-7, 123, 25, 155], [46, 119, 78, 151], [21, 64, 53, 96], [67, -3, 99, 29], [56, 49, 88, 81], [90, 95, 122, 127], [99, 40, 131, 72], [141, 32, 173, 64], [206, 29, 238, 61]]"
7698.tif,"[[138, 18, 170, 50], [40, 34, 72, 66], [1, 68, 33, 100], [113, 76, 145, 108], [60, 99, 92, 131], [36, 145, 68, 177], [-7, 186, 25, 218], [112, 168, 144, 200], [186, 202, 218, 234], [146, 155, 178, 187], [175, 127, 207, 159]]"
7699.tif,"[[171, -2, 203, 30], [203, -1, 235, 31], [177, 54, 209, 86], [-10, 198, 22, 230], [-2, 143, 30, 175], [41, 134, 73, 166], [1, 87, 33, 119], [29, 58, 61, 90], [188, 100, 220, 132], [139, 91, 171, 123], [100, 84, 132, 116], [106, 132, 138, 164], [140, 2, 172, 34], [97, 17, 129, 49]]"
7700.tif,"[[207, 16, 239, 48], [162, 5, 194, 37], [124, 4, 156, 36], [93, -4, 125, 28], [24, -15, 56, 17], [-3, 39, 29, 71], [44, 48, 76, 80], [98, 60, 130, 92], [9, 85, 41, 117]]"
7701.tif,"[[195, 49, 227, 81], [189, 104, 221, 136], [158, 95, 190, 127], [122, 83, 154, 115], [57, 82, 89, 114], [89, 84, 121, 116], [63, 139, 95, 171], [109, 147, 141, 179], [163, 159, 195, 191], [74, 184, 106, 216], [25, 175, 57, 207], [-14, 168, 18, 200], [26, 86, 58, 118]]"
7702.tif,"[[206, -9, 238, 23], [24, 61, 56, 93], [12, -14, 44, 18], [171, 28, 203, 60], [122, 18, 154, 50], [83, 11, 115, 43], [89, 59, 121, 91]]"
7703.tif,"[[178, 15, 210, 47], [-9, 158, 23, 190], [0, 103, 32, 135], [43, 94, 75, 126], [2, 47, 34, 79], [31, 19, 63, 51], [190, 60, 222, 92], [141, 51, 173, 83], [102, 44, 134, 76], [108, 92, 140, 124]]"
7704.tif,"[[200, 55, 232, 87], [164, 42, 196, 74], [99, 42, 131, 74], [130, 43, 162, 75], [104, 98, 136, 130], [151, 107, 183, 139], [205, 118, 237, 150], [-7, 25, 25, 57], [116, 144, 148, 176], [67, 134, 99, 166], [28, 127, 60, 159], [34, 175, 66, 207], [67, 45, 99, 77], [25, 61, 57, 93]]"
7705.tif,"[[200, 146, 232, 178], [164, 134, 196, 166], [109, -4, 141, 28], [99, 133, 131, 165], [130, 135, 162, 167], [104, 190, 136, 222], [151, 198, 183, 230], [-7, 117, 25, 149], [67, 137, 99, 169], [25, 153, 57, 185]]"
7706.tif,"[[127, -11, 159, 21], [102, 30, 134, 62], [85, 73, 117, 105], [79, 115, 111, 147], [133, 112, 165, 144], [139, 73, 171, 105], [157, 36, 189, 68], [182, -4, 214, 28], [29, 25, 61, 57]]"
7707.tif,"[[153, 65, 185, 97], [187, 60, 219, 92], [177, 6, 209, 38], [124, 28, 156, 60], [26, 151, 58, 183], [41, 29, 73, 61], [11, -8, 43, 24]]"
7708.tif,"[[191, -11, 223, 21], [165, 30, 197, 62], [148, 73, 180, 105], [142, 115, 174, 147], [197, 112, 229, 144], [202, 73, 234, 105], [93, 25, 125, 57], [18, 49, 50, 81], [8, -5, 40, 27]]"
7709.tif,"[[150, -15, 182, 17], [161, 53, 193, 85], [22, 33, 54, 65], [62, 97, 94, 129], [192, 134, 224, 166], [167, 174, 199, 206], [94, 169, 126, 201], [19, 194, 51, 226], [9, 139, 41, 171]]"
